# {"t_start": 1585597310.9387672, "env_id": "Pendulum-v0"} 
r,l,t
-533.273765,200,3525.700763
-390.465145,200,3526.101475
-417.988996,200,3526.194235
-272.080373,200,3526.287152
-526.823562,200,3526.381294
-9.902104,200,3526.47386
-273.420025,200,3526.567791
-138.772013,200,3526.660374
-269.40989,200,3526.754342
-143.470384,200,3526.847022
-263.900652,200,3526.940262
-832.697154,200,3527.347785
-405.336376,200,3527.440894
-136.084938,200,3527.534071
-134.604997,200,3527.626627
-136.75523,200,3527.718926
-676.422375,200,3527.81215
-138.515345,200,3527.903467
-131.249163,200,3527.995667
-9.255968,200,3528.088271
-400.242956,200,3528.180542
-10.752185,200,3528.592001
-520.403622,200,3528.684738
-135.253292,200,3528.777003
-254.545668,200,3528.869905
-254.962408,200,3528.961281
-157.250201,200,3529.054334
-142.401737,200,3529.146534
-267.452057,200,3529.238974
-138.727372,200,3529.331845
-265.021201,200,3529.424628
-9.436444,200,3529.830473
-129.649127,200,3529.923385
-587.107005,200,3530.017027
-143.792166,200,3530.109985
-1788.945868,200,3530.202201
-8.884755,200,3530.295823
-135.192626,200,3530.388483
-135.833354,200,3530.481657
-8.596512,200,3530.574748
-133.762535,200,3530.667835
-9.333782,200,3531.072387
-152.052465,200,3531.164659
-665.819151,200,3531.258428
-1734.816203,200,3531.351299
-11.07951,200,3531.444615
-270.332866,200,3531.5372
-399.580468,200,3531.631392
-404.640283,200,3531.723666
-156.383827,200,3531.816495
-161.66915,200,3531.909243
-139.074418,200,3532.002083
-134.348485,200,3532.396895
-9.684158,200,3532.489967
-264.066553,200,3532.582211
-132.577513,200,3532.683934
-136.681324,200,3532.777854
-382.772124,200,3532.870112
-156.474069,200,3532.962338
-134.47768,200,3533.054872
-264.557587,200,3533.147618
-138.915596,200,3533.240815
-133.588746,200,3533.652063
-136.547205,200,3533.744278
-8.824083,200,3533.838231
-9.616947,200,3533.931345
-281.20669,200,3534.024282
-136.686456,200,3534.116696
-133.906764,200,3534.210177
-141.091987,200,3534.303305
-1784.744338,200,3534.396672
-10.602012,200,3534.488936
-261.86484,200,3534.878912
-143.63434,200,3534.972493
-276.162784,200,3535.065774
-274.783342,200,3535.158755
-269.211707,200,3535.25236
-526.862119,200,3535.348358
-142.211002,200,3535.441002
-1773.763932,200,3535.534621
-301.791352,200,3535.6278
-1655.635166,200,3535.720486
-397.292584,200,3536.126966
-262.2021,200,3536.220208
-135.759075,200,3536.313413
-262.767333,200,3536.406081
-252.541829,200,3536.498352
-260.764159,200,3536.59186
-1790.510152,200,3536.684794
-135.404415,200,3536.777021
-134.794379,200,3536.869271
-432.731073,200,3536.961519
-9.775053,200,3537.053491
-512.49512,200,3537.461728
-136.058043,200,3537.554156
-9.171997,200,3537.647042
-154.214848,200,3537.740118
-401.009212,200,3537.83274
-139.807608,200,3537.924602
-155.724834,200,3538.017722
-159.282907,200,3538.110735
-10.211241,200,3538.2034
-269.445919,200,3538.295589
-140.149498,200,3538.718554
-270.413021,200,3538.824785
-140.882024,200,3538.917495
-8.563449,200,3539.009767
-535.131016,200,3539.102872
-261.102459,200,3539.194991
-403.18583,200,3539.287486
-252.453604,200,3539.380484
-591.256192,200,3539.473136
-267.966511,200,3539.566503
-135.982858,200,4081.834477
-158.019545,200,4081.927771
-400.403065,200,4082.021315
-136.012332,200,4082.114971
-138.402527,200,4082.226729
-269.022574,200,4082.354641
-268.292034,200,4082.454658
-261.426589,200,4076.125015
-636.372285,200,4076.354293
-136.186518,200,4076.477695
-269.771906,200,4077.183855
-134.092571,200,4077.311206
-139.948444,200,4077.446013
-8.282917,200,4077.568016
-134.732404,200,4077.691273
-137.804505,200,4077.84907
-255.34812,200,4077.986124
-258.417081,200,4078.132172
-137.47791,200,4078.254659
-136.311897,200,4078.352772
-130.477564,200,4078.44984
-132.557486,200,4078.86742
-250.201686,200,4078.960717
-1793.262769,200,4079.077918
-9.512446,200,4079.215454
-144.587167,200,4079.355305
-268.244937,200,4079.515136
-135.18873,200,4079.640175
-137.787597,200,4079.734977
-275.739631,200,4079.830077
-137.884753,200,4079.92207
-130.559441,200,4080.343317
-138.733898,200,4080.435018
-133.684907,200,4080.539378
-7.888542,200,4080.634405
-1794.068644,200,4080.730786
-522.676215,200,4080.826519
-252.470663,200,4080.924579
-138.411887,200,4081.019289
-139.36098,200,4081.130985
-7.768963,200,4081.246345
-1797.391562,200,4081.742777
-137.634386,200,4081.851327
-156.427613,200,4081.945319
-259.13428,200,4082.041243
-138.634631,200,4082.134127
-262.119209,200,4082.227122
-272.537665,200,4082.322658
-252.026872,200,4082.41977
-7.983501,200,4082.519043
-251.141062,200,4082.617281
-271.167699,200,4083.028201
-607.43742,200,4083.121898
-653.045622,200,4083.217645
-290.181543,200,4083.312475
-1022.536541,200,4083.407395
-525.369303,200,4083.501163
-136.14824,200,4083.595874
-412.146539,200,4083.688241
-268.215779,200,4083.781591
-258.731197,200,4083.874685
-135.430584,200,4083.96881
-134.083919,200,4084.372218
-132.93191,200,4084.464865
-391.732092,200,4084.558377
-254.030024,200,4084.650926
-397.183096,200,4084.743321
-5.950089,200,4084.838721
-137.439518,200,4084.932438
-411.502985,200,4085.026289
-778.428554,200,4085.119305
-136.928985,200,4085.212272
-664.486596,200,4085.602437
-6.180076,200,4085.695455
-153.999529,200,4085.789129
-135.255914,200,4085.88227
-531.537688,200,4085.974905
-131.556507,200,4086.067407
-152.931037,200,4086.160602
-399.825933,200,4086.252291
-6.313208,200,4086.344876
-134.547054,200,4086.438342
-270.189238,200,4086.865876
-288.58694,200,4086.95934
-135.55461,200,4087.052261
-136.394187,200,4087.145782
-261.285692,200,4087.238083
-136.871006,200,4087.331174
-133.991114,200,4087.424501
-6.850275,200,4087.51763
-1793.074477,200,4087.612063
-399.167597,200,4087.704737
-251.656971,200,4088.113129
-258.146917,200,4088.205883
-154.577482,200,4088.29944
-529.383301,200,4088.394476
-158.784957,200,4088.48726
-133.310567,200,4088.5806
-559.404387,200,4088.674135
-131.653142,200,4088.768297
-270.195249,200,4088.862077
-6.308176,200,4088.955933
-260.235421,200,4089.051836
-140.365578,200,4089.500567
-261.688584,200,4089.593775
-269.486383,200,4089.687089
-138.131256,200,4089.782209
-135.034672,200,4089.875411
-273.662247,200,4089.969277
-133.773762,200,4090.062397
-265.241217,200,4090.155318
-155.05059,200,4090.247456
-137.294359,200,4090.340909
-248.310856,200,4090.750609
-7.175142,200,4090.844964
-7.169138,200,4090.938242
-7.205884,200,4091.030475
-280.89553,200,4091.152649
-860.773735,200,4091.257907
-262.360459,200,4091.352509
-139.194297,200,4091.445958
-137.84413,200,4091.539228
-264.343165,200,4091.632037
-656.299576,200,4092.042495
-5.629481,200,4092.134873
-152.095547,200,4092.228621
-134.92298,200,4092.320511
-537.538291,200,4092.413592
-153.797587,200,4092.506031
-394.397289,200,4092.599195
-262.077294,200,4092.691753
-405.538108,200,4092.783866
-5.835357,200,4092.878037
-872.978963,200,4093.270224
-155.896232,200,4093.369722
-131.011836,200,4093.463877
-550.862873,200,4093.557041
-261.953047,200,4093.651759
-137.766685,200,4093.746158
-5.947146,200,4093.842737
-1444.447653,200,4093.936972
-136.796372,200,4094.030941
-372.974044,200,4094.124142
-132.79603,200,4094.216763
-134.302302,200,4094.630554
-133.51992,200,4094.723253
-391.840946,200,4094.817324
-292.466131,200,4094.909781
-135.685279,200,4095.003228
-134.272652,200,4095.097536
-153.187221,200,4095.190994
-131.947777,200,4095.282475
-276.699389,200,4095.375508
-254.390869,200,4095.468515
-153.594212,200,4095.879834
-1808.901893,200,4095.973195
-138.94151,200,4096.066733
-407.134309,200,4096.191439
-260.59858,200,4096.288423
-259.325797,200,4096.388396
-401.307579,200,4096.483006
-136.506523,200,4096.576532
-132.859312,200,4096.67174
-250.358402,200,4096.764127
-155.012216,200,4097.160204
-4.654861,200,4097.253883
-1810.067457,200,4097.346433
-1797.534774,200,4097.437911
-133.115152,200,4097.530652
-133.281107,200,4097.623051
-134.496605,200,4097.716625
-137.143456,200,4097.809527
-270.408296,200,4097.901248
-440.036343,200,4097.993433
-266.133863,200,4098.394877
-263.876173,200,4098.48653
-137.312077,200,4098.578937
-158.504878,200,4098.672924
-136.365571,200,4098.76458
-269.319809,200,4098.85649
-273.896122,200,4098.9481
-371.913827,200,4099.041772
-132.989291,200,4099.136365
-133.018871,200,4099.233186
-136.50463,200,4099.631216
-291.304637,200,4099.723616
-154.200482,200,4099.816693
-257.396076,200,4099.910764
-4.631235,200,4100.001288
-131.839944,200,4100.093856
-273.068826,200,4100.18383
-573.970067,200,4100.275438
-256.94489,200,4100.365225
-129.047331,200,4100.456287
-1779.340122,200,4100.548829
-272.261324,200,4100.945643
-26.88396,200,4101.036815
-132.231304,200,4101.130278
-295.809309,200,4101.221704
-153.200073,200,4101.314496
-961.879126,200,4101.40649
-251.894335,200,4101.498615
-271.498653,200,4101.589499
-5.425541,200,4101.682506
-290.170524,200,4101.773858
-271.483055,200,4102.171408
-126.912878,200,4102.261746
-580.365342,200,4102.355925
-268.02574,200,4102.448453
-248.574265,200,4102.541713
-155.804951,200,4102.63402
-823.207802,200,4102.726353
-267.25958,200,4102.820153
-392.145907,200,4102.912938
-131.089515,200,4103.004638
-156.549599,200,4103.414296
-135.666186,200,4103.506785
-274.228994,200,4103.598959
-270.669481,200,4103.69129
-264.588961,200,4103.783506
-139.935132,200,4103.87828
-263.998711,200,4103.968946
-139.339542,200,4104.061929
-398.264382,200,4104.156114
-132.827611,200,4104.249905
-253.851852,200,4104.659808
-133.996747,200,4104.754516
-583.43953,200,4104.847997
-4.543058,200,4104.940387
-130.578216,200,4105.034425
-131.203347,200,4105.127637
-271.141987,200,4105.220636
-138.459736,200,4105.312079
-132.155363,200,4105.406104
-526.633075,200,4105.500135
-270.314823,200,4105.593188
-3.898731,200,4106.021758
-4.713361,200,4106.116179
-134.295735,200,4106.210731
-133.269117,200,4106.303484
-3.836299,200,4106.3973
-130.483267,200,4106.490855
-941.751693,200,4106.618312
-268.257866,200,4106.757365
-132.287662,200,4106.874804
-520.09811,200,4107.001648
-255.116768,200,4107.610243
-2.865508,200,4107.72022
-131.223624,200,4107.837944
-265.11015,200,4107.975144
-1764.039847,200,4108.090986
-137.080074,200,4108.210788
-257.448441,200,4108.339609
-140.232529,200,4108.451428
-251.52239,200,4108.586281
-136.441669,200,4108.70036
-264.352647,200,4109.268936
-3.028126,200,4109.399142
-5.375204,200,4109.492604
-1772.045649,200,4109.584495
-251.518571,200,4109.677329
-142.431129,200,4109.770555
-900.953529,200,4109.8628
-134.763745,200,4109.95596
-817.005288,200,4110.048762
-1800.225979,200,4110.143738
-134.518128,200,4110.570509
-276.135537,200,4110.663634
-145.478663,200,4110.755929
-256.150094,200,4110.848475
-251.965121,200,4110.941343
-261.502843,200,4111.037432
-4.022296,200,4111.131066
-3.79311,200,4111.224484
-1787.496011,200,4111.318848
-133.422581,200,4111.412233
-267.301138,200,4111.514462
-129.669945,200,4111.997758
-6.072649,200,4112.092618
-794.856109,200,4112.186596
-135.75971,200,4112.279201
-3.860116,200,4112.37185
-137.20696,200,4112.465241
-295.37115,200,4112.558523
-142.798575,200,4112.65137
-858.223948,200,4112.743816
-4.874209,200,4112.836779
-262.411023,200,4113.247079
-254.985706,200,4113.339831
-257.406742,200,4113.43334
-270.867681,200,4113.525867
-124.356091,200,4113.618434
-998.062854,200,4113.71116
-6.021751,200,4113.804694
-1052.436888,200,4113.896779
-260.000901,200,4113.990563
-3.195298,200,4114.083439
-268.621594,200,4114.481097
-289.055219,200,4114.574337
-138.417356,200,4114.667223
-137.652725,200,4114.760336
-129.381638,200,4114.853583
-1062.040265,200,4114.947458
-1070.583822,200,4115.039476
-6.28801,200,4115.13348
-528.054856,200,4115.227086
-1138.279756,200,4115.3196
-528.935316,200,4115.710144
-409.520858,200,4115.803688
-1043.963705,200,4115.895979
-257.689832,200,4115.988973
-938.201939,200,4116.08147
-426.592559,200,4116.173704
-140.668717,200,4116.266674
-528.536593,200,4116.36009
-137.420836,200,4116.452313
-414.10996,200,4116.545675
-139.828933,200,4116.639372
-523.152433,200,4117.028533
-4.585728,200,4117.121065
-634.382463,200,4117.214047
-641.978727,200,4117.30659
-527.26591,200,4117.399726
-4.499974,200,4117.492217
-253.158783,200,4117.584582
-526.081275,200,4117.677678
-250.061127,200,4117.769493
-269.541514,200,4117.862171
-139.134084,200,4118.259688
-538.501605,200,4118.353577
-273.634756,200,4118.446888
-273.830939,200,4118.538843
-1076.418461,200,4118.631803
-1764.216606,200,4118.724793
-631.285218,200,4118.81843
-1134.838572,200,4118.911031
-248.613346,200,4119.004441
-130.055046,200,4119.097141
-1049.603971,200,4119.540339
-1066.800083,200,4119.637532
-800.500896,200,4119.730208
-530.706172,200,4119.823026
-140.067731,200,4119.916268
-1124.764728,200,4120.010065
-145.57915,200,4120.102525
-1140.063404,200,4120.194586
-529.646524,200,4120.28567
-6.421572,200,4120.378182
-139.842528,200,4120.786796
-301.050297,200,4120.884519
-137.907034,200,4120.97781
-139.04811,200,4121.071365
-269.487742,200,4121.209372
-133.655871,200,4121.307968
-529.763198,200,4121.402001
-6.352285,200,4121.494252
-8.576878,200,4121.587291
-139.783139,200,4121.680321
-258.489781,200,4121.773643
-134.848174,200,4122.170344
-5.010484,200,4122.263471
-135.403765,200,4122.356066
-133.458408,200,4122.449682
-134.866511,200,4122.542265
-6.755751,200,4122.635452
-133.963932,200,4122.728982
-549.30612,200,4122.822148
-1035.718276,200,4122.914946
-256.445756,200,4123.008963
-135.233356,200,4123.410299
-267.469941,200,4123.504338
-1061.767236,200,4123.595825
-4.289625,200,4123.688936
-1084.860358,200,4123.781567
-4.195602,200,4123.87394
-265.448306,200,4123.967626
-137.271333,200,4124.059954
-130.58544,200,4124.152774
-127.77587,200,4124.245555
-134.774329,200,4124.635774
-1067.823678,200,4124.729462
-132.248417,200,4124.822034
